# Int_pr, E_atm_pr, Intstor_pr, R_pr_meas, R_pr_swds, R_pr_mss, R_pr_up, Intcp_cp, E_atm_cp, Intstor_cp, R_cp_meas, R_cp_swds, R_cp_mss, R_cp_up, Intcp_op, E_atm_op, Intstor_op, P_op_gw, R_op_meas, R_op_swds, R_op_mss, R_op_up, Sum_r_up, Init_stor_up, Act_infilcap_up, Tfac_up, E_atm_up, I_up_uz, Fin_stor_up, R_up_meas, R_up_ow, Sum_i_uz, R_meas_uz, Theta_h3_uz, T_alpha_uz, T_atm_uz, Gwl_up_uz, Gwl_low_uz, Theta_eq_uz, Capris_max_uz, P_uz_gw, Theta_uz, Sum_p_gw, R_meas_gw, Sc_gw, H_gw, S_gw_out, D_gw_ow, Gwl, Gwl_sl, Sum_r_swds, R_meas_swds, Sum_r_mss, R_meas_mss, Q_swds_ow, Q_mss_out, Q_mss_ow, So_swds, So_mss, Stor_swds, Stor_mss, Prec_ow, E_atm_ow, Sum_r_ow, Sum_d_ow, Sum_q_ow, Sum_so_ow, R_meas_ow, Q_ow_out, Owl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,124.4808027,1,0.160369528,1.6,1.7,191.2148943,1.332074121,-0.055503088,173.1565627,-0.046741237,0,0.216126083,1.603154995,0.041666667,-0.087774323,1.603154995,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178545455,0,-2.381609965,0,0,0,-0.076804663,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,124.4808027,1,0.160369528,1.6,1.7,191.2148151,1.332068609,-0.055502859,173.051696,-0.046741044,0,0.2161262,1.603157921,0.041666667,-0.087775358,1.603157921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178545455,0,-2.381638046,0,0,0,-0.076805505,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,124.4808027,1,0.160369528,1.6,1.7,191.2147361,1.332063109,-0.05550263,172.9468291,-0.046740851,0,0.216126317,1.603160841,0.041666667,-0.087776391,1.603160841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178545455,0,-2.381666074,0,0,0,-0.076806346,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,124.4808027,1,0.160369528,1.6,1.7,191.2146573,1.332057619,-0.055502401,172.841962,-0.046740658,0,0.216126434,1.603163756,0.041666667,-0.087777422,1.603163756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178545455,0,-2.381694047,0,0,0,-0.076807185,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,124.4808027,1,0.160369528,1.6,1.7,191.2145786,1.33205214,-0.055502172,172.7370947,-0.046740466,0,0.21612655,1.603166664,0.041666667,-0.087778451,1.603166664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178545455,0,-2.381721966,0,0,0,-0.076808023,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,124.4808027,1,0.160369528,1.6,1.7,191.2145001,1.332046671,-0.055501945,172.6322271,-0.046740274,0,0.216126667,1.603169568,0.041666667,-0.087779478,1.603169568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178545455,0,-2.38174983,0,0,0,-0.076808859,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.037419556,1.6,1.7,191.2144217,1.332041213,-0.055501717,172.6503092,-0.046740082,0,0.216126783,1.603172465,0.041666667,-0.087780503,1.603172465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041660606,0,-2.381777641,0,0,0,-0.072703147,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2143434,1.332035765,-0.05550149,172.7058107,-0.046739891,0,0.216126899,1.603175357,0.041666667,-0.087781526,1.603175357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.381805398,0,0,0,-0.071454162,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2142654,1.332030329,-0.055501264,172.761312,-0.046739701,0,0.216127014,1.603178244,0.041666667,-0.087782547,1.603178244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.381833101,0,0,0,-0.071454993,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2141874,1.332024902,-0.055501038,172.816813,-0.04673951,0,0.21612713,1.603181124,0.041666667,-0.087783566,1.603181124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38186075,0,0,0,-0.071455822,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2141096,1.332019486,-0.055500812,172.8723138,-0.04673932,0,0.216127245,1.603183999,0.041666667,-0.087784583,1.603183999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.381888346,0,0,0,-0.07145665,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.214032,1.332014081,-0.055500587,172.9278144,-0.04673913,0,0.21612736,1.603186869,0.041666667,-0.087785598,1.603186869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.381915888,0,0,0,-0.071457477,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2139545,1.332008686,-0.055500362,172.9833148,-0.046738941,0,0.216127475,1.603189733,0.041666667,-0.087786611,1.603189733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.381943376,0,0,0,-0.071458301,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2138772,1.332003302,-0.055500138,173.0388149,-0.046738752,0,0.216127589,1.603192592,0.041666667,-0.087787622,1.603192592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.381970812,0,0,0,-0.071459124,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2138,1.331997928,-0.055499914,173.0943148,-0.046738564,0,0.216127704,1.603195445,0.041666667,-0.087788631,1.603195445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.381998194,0,0,0,-0.071459946,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.213723,1.331992564,-0.05549969,173.1498145,-0.046738375,0,0.216127818,1.603198292,0.041666667,-0.087789638,1.603198292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.382025523,0,0,0,-0.071460766,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2136461,1.331987211,-0.055499467,173.205314,-0.046738188,0,0.216127932,1.603201134,0.041666667,-0.087790644,1.603201134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.382052799,0,0,0,-0.071461584,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2135694,1.331981868,-0.055499245,173.2608132,-0.046738,0,0.216128045,1.60320397,0.041666667,-0.087791647,1.60320397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.382080022,0,0,0,-0.071462401,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2134928,1.331976536,-0.055499022,173.3163123,-0.046737813,0,0.216128159,1.603206801,0.041666667,-0.087792648,1.603206801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.382107192,0,0,0,-0.071463216,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,119.8826123,1,0.115421431,1.6,1.7,191.2134164,1.331971214,-0.055498801,173.2563896,-0.046737626,0,0.216128272,1.603209626,0.041666667,-0.087793648,1.603209626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12850304,0,-2.38213431,0,0,0,-0.07531912,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,123.8184831,1,0.15389524,1.6,1.7,191.2133401,1.331965902,-0.055498579,173.157993,-0.04673744,0,0.216128385,1.603212446,0.041666667,-0.087794645,1.603212446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171337386,0,-2.382161375,0,0,0,-0.076604963,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,123.8184831,1,0.15389524,1.6,1.7,191.2132639,1.331960601,-0.055498358,173.0595961,-0.046737254,0,0.216128498,1.603215261,0.041666667,-0.087795641,1.603215261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171337386,0,-2.382188387,0,0,0,-0.076605773,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,123.8184831,1,0.15389524,1.6,1.7,191.213188,1.33195531,-0.055498138,172.961199,-0.046737068,0,0.21612861,1.60321807,0.041666667,-0.087796634,1.60321807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171337386,0,-2.382215348,0,0,0,-0.076606582,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,123.8184831,1,0.15389524,1.6,1.7,191.2131121,1.331950029,-0.055497918,172.8628017,-0.046736883,0,0.216128723,1.603220873,0.041666667,-0.087797626,1.603220873,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171337386,0,-2.382242256,0,0,0,-0.076607389,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,123.8184831,1,0.15389524,1.6,1.7,191.2130364,1.331944758,-0.055497698,172.7644041,-0.046736698,0,0.216128835,1.603223671,0.041666667,-0.087798616,1.603223671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171337386,0,-2.382269111,0,0,0,-0.076608195,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,123.8184831,1,0.15389524,1.6,1.7,191.2129609,1.331939498,-0.055497479,172.6660064,-0.046736513,0,0.216128947,1.603226464,0.041666667,-0.087799604,1.603226464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171337386,0,-2.382295915,0,0,0,-0.076608999,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,123.8184831,1,0.15389524,1.6,1.7,191.2128855,1.331934248,-0.05549726,172.5676084,-0.046736329,0,0.216129059,1.603229251,0.041666667,-0.08780059,1.603229251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171337386,0,-2.382322667,0,0,0,-0.076609802,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,123.8184831,1,0.15389524,1.6,1.7,191.2128102,1.331929008,-0.055497042,172.4692102,-0.046736145,0,0.21612917,1.603232033,0.041666667,-0.087801574,1.603232033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171337386,0,-2.382349366,0,0,0,-0.076610603,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,123.8184831,1,0.15389524,1.6,1.7,191.2127351,1.331923778,-0.055496824,172.3708118,-0.046735962,0,0.216129281,1.60323481,0.041666667,-0.087802556,1.60323481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171337386,0,-2.382376014,0,0,0,-0.076611402,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,123.8184831,1,0.15389524,1.6,1.7,191.2126601,1.331918558,-0.055496607,172.2724131,-0.046735779,0,0.216129392,1.603237581,0.041666667,-0.087803536,1.603237581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171337386,0,-2.382402611,0,0,0,-0.0766122,1.5
0.254,0.0371231,0.2168769,0,0,0,0,0.254,0.0371231,0.2168769,0,0,0,0,0.254,0.0371231,0.2168769,0,0,0,0,0,0,0.254,2,0.124685641,0.004628718,0.249371282,2.78E-17,0,0,0.249371282,0,116.6,1,0.033343968,1.6,1.7,191.2125853,1.331913348,-0.05549639,172.5439368,-0.046735596,0,0.216129503,1.603240346,0.041666667,-0.087804514,1.603240346,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0.0371231,0,-2.382429156,0,0,0,-0.064966568,1.5
0.4708769,0,0.4708769,0,0,0,0,0.4708769,0,0.4708769,0,0,0,0,0.4708769,0,0.4708769,0,0,0,0,0,0,0.254,2,0.127,0,0.254,0,0,0,0.254,0,116.6,1,0,1.6,1.7,191.2125106,1.331908149,-0.055496173,172.853433,-0.046735413,0,0.216129614,1.603243107,0.041666667,-0.087805491,1.603243107,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,0,-2.382455649,0,0,0,-0.063853669,1.5
1.6,0,1.6,0,0.3948769,0,0,1.6,0,1.6,0,0.3948769,0,0,1.6,0,1.6,0.041666667,0,0.353210233,0,0,0,1.524,2,0.762,0,1.524,0,0,0,1.524,0,116.6,1,0,1.6,1.7,191.2124361,1.331902959,-0.055495957,174.432929,-0.044269991,0,0.216129724,1.603245387,0.041666667,-0.085443844,1.603245387,0,0.387823453,0,0,0,0.387823453,0,0,0,0,0,0,1.524,0,0,-2.318376308,3.67785908,0,0,0.086504483,1.5
1.6,0,1.6,0,1.27,0,0,1.6,0,1.6,0,1.27,0,0,1.6,0,1.6,0.041666667,0,1.228333333,0,0,0,1.27,2,0.635,0,1.27,0,0,0,1.27,0,116.6,1,0,1.6,1.7,191.2123746,1.331898673,-0.055495778,175.7584248,-0.044269841,0,0.216129815,1.603247663,0.041666667,-0.085444649,1.603247663,0,1.262946553,0,0,0,1.262946553,0,0,0,0,0,0,1.27,0,0,-2.318398151,11.97694314,0,0,0.32785635,1.5
1.6,0,1.6,0,1.016,0,0,1.6,0,1.6,0,1.016,0,0,1.6,0,1.6,0.041666667,0,0.974333333,0,0,0,1.016,2,0.508,0,1.016,0,0,0,1.016,0,116.6,1,0,1.6,1.7,191.2123131,1.331894394,-0.0554956,176.8299204,-0.04426969,0,0.216129907,1.603249934,0.041666667,-0.085445453,1.603249934,0,1.008946553,0,0,0,1.008946553,0,0,0,0,0,0,1.016,0,0,-2.318419951,9.568176478,0,0,0.247972696,1.5
1.6,0,1.6,0,0,0,0,1.6,0,1.6,0,0,0,0,1.6,0,1.6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2122518,1.331890124,-0.055495422,176.8854158,-0.046734781,0,0.216129997,1.603252676,0.041666667,-0.087808876,1.603252676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.382547491,0,0,0,-0.071476425,1.5
1.6,0,1.6,0,1.016,0,0,1.6,0,1.6,0,1.016,0,0,1.6,0,1.6,0.041666667,0,0.974333333,0,0,0,1.016,2,0.508,0,1.016,0,0,0,1.016,0,116.6,1,0,1.6,1.7,191.2121778,1.33188497,-0.055495207,177.956911,-0.04426936,0,0.216130107,1.603254937,0.041666667,-0.085447223,1.603254937,0,1.008946553,0,0,0,1.008946553,0,0,0,0,0,0,1.016,0,0,-2.318467972,9.568176478,0,0,0.247971255,1.5
1.6,0,1.6,0,0.254,0,0,1.6,0,1.6,0,0.254,0,0,1.6,0,1.6,0.041666667,0,0.212333333,0,0,0,0.254,2,0.127,0,0.254,0,0,0,0.254,0,116.6,1,0,1.6,1.7,191.2121167,1.331880718,-0.05549503,178.266406,-0.04426921,0,0.216130197,1.603257195,0.041666667,-0.085448021,1.603257195,0,0.246946553,0,0,0,0.246946553,0,0,0,0,0,0,0.254,0,0,-2.318489637,2.341876478,0,0,0.008321605,1.5
1.6,0,1.6,0,1.27,0,0,1.6,0,1.6,0,1.27,0,0,1.6,0,1.6,0.041666667,0,1.228333333,0,0,0,1.27,2,0.635,0,1.27,0,0,0,1.27,0,116.6,1,0,1.6,1.7,191.2120557,1.331876474,-0.055494853,179.5919009,-0.044269062,0,0.216130288,1.603259447,0.041666667,-0.085448818,1.603259447,0,1.262946553,0,0,0,1.262946553,0,0,0,0,0,0,1.27,0,0,-2.318511259,11.97694314,0,0,0.327852957,1.5
1.6,0,1.6,0,1.27,0,0,1.6,0,1.6,0,1.27,0,0,1.6,0,1.6,0.041666667,0,1.228333333,0,0,0,1.27,2,0.635,0,1.27,0,0,0,1.27,0,116.6,1,0,1.6,1.7,191.2119949,1.331872239,-0.055494677,180.9173955,-0.044268913,0,0.216130378,1.603261696,0.041666667,-0.085449613,1.603261696,0,1.262946553,0,0,0,1.262946553,0,0,0,0,0,0,1.27,0,0,-2.31853284,11.97694314,0,0,0.327852309,1.5
1.6,0,1.6,0,0,0,0,1.6,0,1.6,0,0,0,0,1.6,0,1.6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2119342,1.331868012,-0.0554945,180.97289,-0.046734005,0,0.216130468,1.603264415,0.041666667,-0.087813028,1.603264415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.382660161,0,0,0,-0.071479805,1.5
1.6,0,1.6,0,1.016,0,0,1.6,0,1.6,0,1.016,0,0,1.6,0,1.6,0.041666667,0,0.974333333,0,0,0,1.016,2,0.508,0,1.016,0,0,0,1.016,0,116.6,1,0,1.6,1.7,191.2118608,1.3318629,-0.055494288,182.0443843,-0.044268585,0,0.216130577,1.603266654,0.041666667,-0.085451367,1.603266654,0,1.008946553,0,0,0,1.008946553,0,0,0,0,0,0,1.016,0,0,-2.318580424,9.568176478,0,0,0.247967882,1.5
1.6,0,1.6,0,1.778,0,0,1.6,0,1.6,0,1.778,0,0,1.6,0,1.6,0.041666667,0,1.736333333,0,0,0,1.778,2,0.889,0,1.778,0,0,0,1.778,0,116.6,1,0,1.6,1.7,191.2118004,1.331858691,-0.055494112,183.8778784,-0.044268438,0,0.216130666,1.603268888,0.041666667,-0.085452157,1.603268888,0,1.770946553,0,0,0,1.770946553,0,0,0,0,0,0,1.778,0,0,-2.318601871,16.79447648,0,0,0.487616238,1.5
1.6,0.12869863,1.47130137,0,1.778,0,0,1.6,0.12869863,1.47130137,0,1.778,0,0,1.6,0.12869863,1.47130137,0.041666667,0,1.736333333,0,0,0,1.778,2,0.8352521,0.107495801,1.670504199,0,0,0,1.670504199,0,119.9005843,1,0.115597109,1.6,1.7,191.21174,1.33185449,-0.055493937,185.4882795,-0.04426829,0,0.216130756,1.603271118,0.041666667,-0.085452946,1.603271118,0,1.770946553,0,0,0,1.770946553,0,0,0,0,0,0,1.778,0.12869863,0,-2.318623276,16.79447648,0,0,0.483754637,1.5
1.47130137,0.171598174,1.299703196,0,0,0,0,1.47130137,0.171598174,1.299703196,0,0,0,0,1.47130137,0.171598174,1.299703196,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,123.8424458,1,0.15412948,1.6,1.7,191.2116798,1.331850297,-0.055493762,185.3896438,-0.046733383,0,0.216130845,1.603273819,0.041666667,-0.087816355,1.603273819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171598174,0,-2.382750422,0,0,0,-0.076630458,1.5
1.299703196,0.171598174,1.128105022,0,1.11E-16,0,0,1.299703196,0.171598174,1.128105022,0,1.11E-16,0,0,1.299703196,0.171598174,1.128105022,0,0,1.11E-16,0,0,0,0,2,0,0,0,0,0,0,0,0,123.8424458,1,0.15412948,1.6,1.7,191.2116069,1.33184522,-0.055493551,185.2910078,-0.046733205,0,0.216130953,1.603276514,0.041666667,-0.087817308,1.603276514,0,1.11E-16,0,0,0,1.11E-16,0,0,0,0,0,0,0,0.171598174,0,-2.382776292,1.05E-15,0,0,-0.076631234,1.5
1.128105022,0.171598174,0.956506848,0,0,0,0,1.128105022,0.171598174,0.956506848,0,0,0,0,1.128105022,0.171598174,0.956506848,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,123.8424458,1,0.15412948,1.6,1.7,191.2115341,1.331840153,-0.05549334,185.1923717,-0.046733027,0,0.216131061,1.603279205,0.041666667,-0.08781826,1.603279205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171598174,0,-2.382802112,0,0,0,-0.076632009,1.5
0.956506848,0.171598174,0.784908674,0,0,0,0,0.956506848,0.171598174,0.784908674,0,0,0,0,0.956506848,0.171598174,0.784908674,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,123.8424458,1,0.15412948,1.6,1.7,191.2114615,1.331835095,-0.055493129,185.0937353,-0.04673285,0,0.216131168,1.60328189,0.041666667,-0.087819209,1.60328189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171598174,0,-2.382827882,0,0,0,-0.076632782,1.5
0.784908674,0.171598174,0.6133105,0,0,0,0,0.784908674,0.171598174,0.6133105,0,0,0,0,0.784908674,0.171598174,0.6133105,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,123.8424458,1,0.15412948,1.6,1.7,191.211389,1.331830048,-0.055492919,184.9950988,-0.046732673,0,0.216131276,1.603284569,0.041666667,-0.087820157,1.603284569,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171598174,0,-2.382853602,0,0,0,-0.076633553,1.5
0.6133105,0.171598174,0.441712326,0,0,0,0,0.6133105,0.171598174,0.441712326,0,0,0,0,0.6133105,0.171598174,0.441712326,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,123.8424458,1,0.15412948,1.6,1.7,191.2113166,1.33182501,-0.055492709,184.896462,-0.046732496,0,0.216131383,1.603287244,0.041666667,-0.087821103,1.603287244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171598174,0,-2.382879272,0,0,0,-0.076634323,1.5
0.441712326,0.171598174,0.270114152,0,0,0,0,0.441712326,0.171598174,0.270114152,0,0,0,0,0.441712326,0.171598174,0.270114152,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,123.8424458,1,0.15412948,1.6,1.7,191.2112444,1.331819981,-0.055492499,184.797825,-0.04673232,0,0.21613149,1.603289913,0.041666667,-0.087822048,1.603289913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171598174,0,-2.382904893,0,0,0,-0.076635092,1.5
0.270114152,0.171598174,0.098515978,0,0,0,0,0.270114152,0.171598174,0.098515978,0,0,0,0,0.270114152,0.171598174,0.098515978,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,123.8424458,1,0.15412948,1.6,1.7,191.2111723,1.331814963,-0.05549229,184.6991878,-0.046732144,0,0.216131597,1.603292578,0.041666667,-0.08782299,1.603292578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171598174,0,-2.382930464,0,0,0,-0.076635859,1.5
0.098515978,0.098515978,0,0,0,0,0,0.098515978,0.098515978,0,0,0,0,0,0.098515978,0.098515978,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,123.8424458,1,0.15412948,1.6,1.7,191.2111004,1.331809954,-0.055492081,184.6005504,-0.046731968,0,0.216131703,1.603295237,0.041666667,-0.087823931,1.603295237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171598174,0,-2.382955985,0,0,0,-0.076636625,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,123.8424458,1,0.15412948,1.6,1.7,191.2110286,1.331804955,-0.055491873,184.5019128,-0.046731792,0,0.216131809,1.60329789,0.041666667,-0.087824869,1.60329789,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171598174,0,-2.382981456,0,0,0,-0.076637389,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0.030825896,1.6,1.7,191.210957,1.331799966,-0.055491665,184.5265786,-0.046731617,0,0.216131916,1.603300539,0.041666667,-0.087825806,1.603300539,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034319635,0,-2.383006879,0,0,0,-0.072519795,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2108854,1.331794986,-0.055491458,184.58207,-0.046731443,0,0.216132022,1.603303183,0.041666667,-0.087826741,1.603303183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.383032252,0,0,0,-0.071490968,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2108141,1.331790016,-0.055491251,184.6375613,-0.046731268,0,0.216132127,1.603305821,0.041666667,-0.087827675,1.603305821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.383057575,0,0,0,-0.071491727,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2107428,1.331785056,-0.055491044,184.6930523,-0.046731094,0,0.216132233,1.603308455,0.041666667,-0.087828606,1.603308455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38308285,0,0,0,-0.071492486,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2106717,1.331780105,-0.055490838,184.7485432,-0.04673092,0,0.216132338,1.603311083,0.041666667,-0.087829536,1.603311083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.383108076,0,0,0,-0.071493242,1.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,116.6,1,0,1.6,1.7,191.2106008,1.331775164,-0.055490632,184.8040338,-0.046730747,0,0.216132443,1.603313706,0.041666667,-0.087830464,1.603313706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.383133252,0,0,0,-0.071493998,1.5
