theta_rz_0,theta_rz_1,theta_rz_2,theta_rz_3,theta_rz_4,theta_rz_5,theta_rz_6,theta_rz_7,theta_rz_8,theta_rz_9
182.3902547,138.3666428,182.4323806,90.25829649,183.1979978,157.8880868,13.60937047,182.9134765,90.19386561,182.4298609
182.24569,138.2213721,182.287875,90.22474785,183.0535886,157.7205595,13.4385769,182.7690414,90.16040375,182.2853518
182.1011235,138.0761012,182.1433676,90.19129675,182.9091774,157.5530309,13.26778154,182.6246042,90.12703938,182.1408409
181.9565553,137.93083,181.9988584,90.15794292,182.7647641,157.385501,13.0969844,182.4801651,90.09377222,181.9963281
181.8119854,137.7855585,181.8543473,90.12468607,182.6203488,157.2179697,12.92618549,182.3357241,90.06060199,181.8518135
181.6674138,137.6402868,181.7098344,90.09152592,182.4759315,157.050437,12.7553848,182.191281,90.02752839,181.7072971
181.9797647,137.9519389,182.0222439,90.05846219,182.8378845,157.3398273,13.04150653,182.5037602,89.99455116,182.0197031
181.8351897,137.8066665,181.8777273,90.02549459,182.6934632,157.1722919,12.8707023,182.3593133,89.96167,181.8751831
181.690613,137.6613939,181.733209,89.99262285,182.5490399,157.0047553,12.69989631,182.2148644,89.92888464,181.7306612
181.5460346,137.516121,181.5886888,89.95984669,182.4046146,156.8372173,12.52908856,182.0704136,89.8961948,181.5861376
181.4014545,137.3708478,181.4441668,89.92716583,182.2601873,156.669678,12.35827905,181.9259608,89.86360021,181.4416121
181.2602194,137.228921,181.3029898,89.89561549,182.1191047,156.5054842,12.19081454,181.7848528,89.83213389,181.3004316
181.3164408,137.2844521,181.3592691,89.95110253,182.1754783,156.5387471,12.22080638,181.841201,89.88752212,181.3567074
181.3726605,137.3399829,181.4155466,90.00658937,182.2318498,156.5720087,12.25079648,181.8975473,89.94291033,181.4129815
181.4288785,137.3955134,181.4718223,90.06207601,182.2882194,156.605269,12.28078484,181.9538916,89.99829854,181.4692537
181.4850948,137.4510436,181.5280962,90.11756245,182.3445871,156.638528,12.31077145,182.010234,90.05368675,181.5255242
181.5413095,137.5065736,181.5843683,90.1730487,182.4009527,156.6717857,12.34075633,182.0665745,90.10907494,181.5817928
181.5975225,137.5621032,181.6406386,90.22853475,182.4573164,156.7050421,12.37073948,182.1229131,90.16446313,181.6380597
181.6537338,137.6176326,181.6969071,90.2840206,182.5136782,156.7382972,12.40072089,182.1792497,90.21985131,181.6943249
181.7099434,137.6731617,181.7531739,90.33950626,182.5700379,156.771551,12.43070058,182.2355845,90.27523949,181.7505882
181.7661514,137.7286906,181.8094389,90.39499172,182.6263957,156.8048035,12.46067855,182.2919173,90.33062766,181.8068498
181.8223577,137.7842191,181.8657021,90.45047699,182.6827516,156.8380548,12.49065479,182.3482483,90.38601582,181.8631096
181.818665,137.7798499,181.8620662,90.47359168,182.6792081,156.8114073,12.4607319,182.3446799,90.40910146,181.8594703
181.7967409,137.7572509,181.8401988,90.4868226,182.657433,156.7665289,12.41257765,182.32288,90.42232419,181.8375995
181.7748153,137.7346515,181.8183297,90.50003515,182.635656,156.7216493,12.36442168,182.3010781,90.43552877,181.815727
181.7528879,137.7120519,181.7964588,90.51322936,182.613877,156.6767683,12.31626401,182.2792744,90.4487152,181.7938527
181.7309589,137.689452,181.7745861,90.52640527,182.5920961,156.6318862,12.26810464,182.2574689,90.46188352,181.7719767
183.7090283,139.6668518,183.7527117,90.53956289,216.215042,158.5870027,14.21994356,184.2356614,90.47503375,183.750099
185.6870961,141.6442513,185.7308356,90.55270229,217.8686711,160.542118,16.17178084,186.2138521,90.48816596,185.7282195
187.6652308,143.6217828,187.7089722,90.56589361,230.4160257,162.4972976,18.12369743,188.1921095,90.50129344,187.7063384
189.6434027,143.8428327,189.6871071,90.57911616,227.7617138,164.452513,20.07565839,190.1704039,90.5144029,189.6844555
191.5040378,143.8206098,191.4689009,90.59240445,224.8544201,166.4077931,22.02769946,191.5445313,90.52749437,191.4630479
191.5115109,145.7984808,191.4692128,90.60571583,228.2768659,168.3630937,23.97976593,191.5541234,90.54056783,191.4633857
191.5198451,147.7763987,191.4776556,90.61900829,229.1656707,170.3183925,25.93183031,191.5623713,90.55362334,191.4718388
191.5281604,147.9977573,191.4860461,90.63228188,226.5114143,171.411798,27.75281264,191.5706106,90.56666093,191.4802397
191.5364609,147.977003,191.4944219,90.64624448,223.6054227,171.4474731,27.75282136,191.5788351,90.58038698,191.4886258
191.5447391,148.0330722,191.5027753,90.70197041,220.776256,171.5599731,27.75810849,191.5870374,90.63578839,191.4969896
191.553353,148.0891401,191.511464,90.75769567,217.9470894,171.6724731,27.76359352,191.5955759,90.69118978,191.5056886
191.56195,148.1452066,191.5201357,90.81342028,215.1179227,171.7849731,27.76906794,191.6040975,90.74659112,191.5143706
191.5705317,148.2012717,191.5287919,90.86914422,212.288756,171.8974731,27.77453236,191.6126038,90.80199244,191.5230371
191.579098,148.2573354,191.5374327,90.92486751,209.4595894,172.0099731,27.77998681,191.621095,90.85739372,191.5316882
191.587649,148.3133977,191.5460581,90.98059013,206.6304227,172.1224731,27.7854313,191.629571,90.91279498,191.5403238
191.5961848,148.3694587,191.5546681,91.03631211,203.801256,172.2349731,27.79086584,191.6380318,90.96819619,191.548944
191.6047053,148.4255183,191.5632628,91.09203343,200.9720894,172.3474731,27.79629046,191.6464774,91.02359738,191.5575489
191.6132106,148.4815765,191.5718421,91.14775409,198.1429227,171.4641922,27.80170518,191.654908,91.07899854,191.5661384
191.6129372,148.5376333,191.5804061,91.20347411,195.313756,171.4667675,27.8015397,191.6546662,91.13439966,191.5747126
191.5018648,148.425923,191.5889547,91.17854939,192.3168235,171.3326528,27.66423401,191.5437197,91.10933349,191.5832714
191.3348679,148.2582893,191.5967222,91.13545334,191.7510276,171.1426137,27.47100371,191.3768483,91.06613707,191.5910491
191.1678684,148.0906543,191.6042237,91.09249194,191.5844543,170.9525722,27.27777076,191.2099741,91.02307621,191.5985608
191.0008662,147.9230179,191.6117129,91.04966475,191.4178776,170.7625282,27.08453517,191.043097,90.9801505,191.6060602
191.6088864,149.7553801,191.6191885,91.00697135,193.6771964,171.4639423,27.79926476,191.6502073,90.9373595,191.6135461
191.6136376,149.5877411,191.6266641,90.96441136,191.7615365,171.4668756,27.80197373,191.6548859,90.89470284,191.6210318
191.6211223,149.4201006,191.6341127,90.92198433,191.5950136,171.4719994,27.80673645,191.6622961,90.85218005,191.6284906
191.4541597,149.2524589,191.6415479,90.87968985,191.4284871,171.2819912,27.61354623,191.4954656,90.80979071,191.635936
191.2871945,149.0848158,191.6489697,90.83752749,191.2619572,171.0919806,27.42035328,191.3286322,90.7675344,191.6433679
191.1202266,148.9171714,191.6563781,90.79549684,191.0954237,170.9019675,27.22715762,191.1617959,90.72541071,191.6507864
190.953256,148.7495256,191.663773,90.75359749,190.9288867,170.7119518,27.03395924,190.9949566,90.68341922,191.6581915
190.7862828,148.5818785,191.6711547,90.71182904,190.7623462,170.5219336,26.84075815,190.8281145,90.64155952,191.6655832
190.6193069,148.4142301,191.6785229,90.67019106,190.5958021,170.3319129,26.64755435,190.6612694,90.59983118,191.6729615
190.4597846,148.2540366,191.6858779,90.63090692,190.4367109,170.149346,26.46180411,190.5018777,90.56045252,191.6803265
190.5164913,148.3100733,191.6932536,90.68661735,190.4938477,170.1830082,26.49228274,190.5587146,90.61585321,191.6877123
190.5731953,148.3661087,191.7016049,90.74232714,190.550981,170.2166679,26.52275867,190.6155487,90.67125386,191.6960735
190.6298967,148.4221428,191.7028306,90.7980363,190.6081108,170.2503251,26.55323192,190.6723798,90.72665449,191.6973098
190.6865954,148.4781755,191.7020435,90.85374483,190.6652372,170.2839799,26.58370249,190.7292081,90.78205508,191.6965334
190.7432916,148.534207,191.7012671,90.90945274,190.7223601,170.3176322,26.61417039,190.7860335,90.83745565,191.6957678
190.7999851,148.5902371,191.7004922,90.96516001,190.7794796,170.3512821,26.64463562,190.8428561,90.89285618,191.6950035
191.110676,148.9002659,191.6997188,91.02086667,191.0905956,170.6389295,26.92909818,191.1536757,90.94825668,191.6942408
191.1673643,148.9562935,191.7001088,91.07657269,191.1477082,170.6725745,26.95955809,191.2104925,91.00365715,191.6946413
191.22405,149.0123197,191.6993308,91.1322781,191.2048173,170.7062171,26.99001534,191.2673065,91.05905759,191.693874
191.5347331,149.3223446,191.6985597,91.18798288,191.515923,170.9938572,27.27446995,191.5781176,91.114458,191.6931135
191.464149,149.2511035,191.6282502,91.17841525,191.4457606,170.9002303,27.17765724,191.5076612,91.104739,191.6227876
191.3472842,149.1335831,191.5116595,91.15150907,191.3293168,170.7603229,27.03456383,191.3909239,91.07772298,191.5061805
191.2304168,149.0160614,191.3950657,91.12467289,191.2128695,170.6204131,26.8914678,191.2741838,91.05077783,191.3895703
191.6054735,149.8250335,191.6958546,91.09790651,191.7442665,171.4069961,27.67486429,191.6475153,91.02390336,191.6904509
191.6066078,151.0972519,191.697155,91.07120977,191.7448132,171.4607588,27.79781104,191.6485768,90.99709939,191.6917612
191.6115769,152.9797264,191.7019551,91.0445825,198.869645,171.4639776,27.80061468,191.6539417,90.97036577,191.6965714
191.6193067,154.8621996,191.709522,91.01802454,202.7001001,171.469276,27.80553371,191.6615931,90.94370232,191.704148
191.62701,155.2079202,191.7170625,90.99154322,200.2034087,171.4745536,27.81043755,191.6692201,90.91710884,191.7116982
191.6346994,155.5536395,191.7245894,90.96513081,197.7068125,171.479817,27.81533241,191.6768334,90.89058517,191.7192348
191.6423749,155.43611,191.7321028,90.93878712,194.7041031,171.4850664,27.82021828,191.684433,90.8641311,191.7267578
191.6500233,155.3185793,191.7395891,90.91251194,191.8103571,171.4902923,27.82508669,191.6920055,90.83774643,191.7342538
191.6576579,155.2010472,191.747062,90.8863051,191.6941407,171.4955043,27.82994618,191.6995643,90.81143097,191.7417364
191.6652788,155.0835139,191.7545214,90.86016641,191.5779205,171.5007023,27.83479674,191.7071096,90.78518455,191.7492054
191.6728859,154.9717641,191.7619672,90.83610772,191.4674812,171.5058862,27.8396384,191.7146411,90.76101415,191.7566608
191.673403,155.027771,191.7623128,90.89181091,191.524796,171.5061572,27.83997514,191.7221856,90.81641429,191.7570167
191.6726766,155.0837766,191.7614135,90.94751349,191.582107,171.5055602,27.83951424,191.725669,90.8718144,191.7561276
191.6719572,155.139781,191.7605215,91.00321544,191.6394142,171.5049677,27.83905655,191.724827,90.92721448,191.755246
191.6712393,155.1957841,191.7596313,91.05891679,191.6967175,171.504377,27.83859973,191.7240063,90.98261453,191.7543661
191.6705227,155.2517859,191.7587428,91.11461752,191.754017,171.5037879,27.83814379,191.7231872,91.03801455,191.7534878
191.6698075,155.3077865,191.7578561,91.17031763,191.8113127,171.5032006,27.83768872,191.7223696,91.09341454,191.7526113
191.6690937,155.3637859,191.7569711,91.22601713,191.8104276,171.5026149,27.83723452,191.7215537,91.1488145,191.7517365
191.6683813,155.4197839,191.7560878,91.28171603,191.8094396,171.502031,27.8367812,191.7207393,91.20421443,191.7508634
191.6676703,155.4757808,191.7552062,91.33741431,191.808454,171.5014488,27.83632874,191.7199266,91.25961434,191.749992
191.6669607,155.5317764,191.7543263,91.39311199,191.8074704,171.5008682,27.83587716,191.7191154,91.31501421,191.7491223
191.6004891,155.4644427,191.6881181,91.38472388,191.7414224,171.4113331,27.74320131,191.652801,91.30648679,191.6828984
191.489168,155.3522613,191.5770599,91.35916653,191.6305241,171.2769485,27.60567589,191.5416368,91.28083343,191.5718245
191.377844,155.2400786,191.4659983,91.33367412,191.519622,171.1425612,27.46814746,191.4304694,91.25524583,191.4607472
191.266517,155.1278946,191.3549332,91.30824649,191.4087162,171.0081709,27.330616,191.3192988,91.22972382,191.3496666
191.1551872,155.0157095,191.2438647,91.28288346,191.2978067,170.8737779,27.19308154,191.208125,91.20426723,191.2385825
191.0438544,154.9035231,191.1327927,91.25758486,191.1868934,170.739382,27.05554408,191.0969479,91.17887589,191.127495
190.9325188,154.7913355,191.0217174,91.23235055,191.0759764,170.6049833,26.91800362,190.9857677,91.15354964,191.0164041
190.8211802,154.6791466,190.9106386,91.20718035,190.9650556,170.4705818,26.78046017,190.8745842,91.12828831,190.9053099
190.7098388,154.5669566,190.7995564,91.1820741,190.8541312,170.3361775,26.64291373,190.7633976,91.10309173,190.7942123
190.5984945,154.4547653,190.6884709,91.15703163,190.743203,170.2017704,26.50536432,190.6522077,91.07795973,190.6831113
190.4871473,154.3425728,190.5773819,91.13205279,190.6322712,170.0673605,26.36781193,190.5410147,91.05289216,190.572007
190.3757972,154.2303791,190.4662896,91.10713742,190.5213356,169.9329478,26.23025657,190.4298185,91.02788884,190.4608993
190.2644442,154.1181841,190.3551939,91.08228534,190.4103964,169.7985324,26.09269825,190.3186191,91.00294961,190.3497883
190.1614971,154.0143967,190.2525035,91.06050412,190.3078622,169.6725229,25.9635457,190.2158253,90.98107442,190.2470826
190.218313,154.0703739,190.3095757,91.11619281,190.3650901,169.7062765,25.99415603,190.2727941,91.03647386,190.3041395
190.2751261,154.1263499,190.3666444,91.17188091,190.4223144,169.7400274,26.0247634,190.3297598,91.09187327,190.361193
190.3319362,154.1823246,190.4237098,91.22756842,190.4795351,169.7737755,26.05536784,190.3867224,91.14727264,190.4182432
190.3887436,154.2382982,190.4807719,91.28325535,190.5367521,169.807521,26.08596934,190.4436818,91.20267199,190.4752901
190.4455481,154.2942706,190.5378306,91.33894169,190.5939654,169.8412636,26.11656792,190.500638,91.25807131,190.5323337
190.5023498,154.3502417,190.594886,91.39462744,190.6511751,169.8750036,26.14716357,190.5575912,91.31347061,190.589374
190.5591487,154.4062117,190.6519381,91.45031261,190.7083812,169.9087409,26.17775631,190.6145412,91.36886987,190.646411
190.6159447,154.4621805,190.7089868,91.50599719,190.7655837,169.9424755,26.20834613,190.6714881,91.42426911,190.7034447
190.6727379,154.5181481,190.7660323,91.5616812,190.8227825,169.9762073,26.23893305,190.7284319,91.47966831,190.7604751
190.7295284,154.5741145,190.8230744,91.61736462,190.8799778,170.0099366,26.26951708,190.7853726,91.53506749,190.8175023
190.5890059,154.4327696,190.6828032,91.58119166,190.7398594,169.846353,26.10278812,190.6450001,91.49884768,190.6772161
190.3704743,154.2134172,190.4645224,91.52219624,190.521731,169.6047605,25.85804996,190.4266183,91.43986531,190.4589203
190.15194,153.9940637,190.2462382,91.46341245,190.3035991,169.3631653,25.61330892,190.2082333,91.38109508,190.2406213
189.9334029,153.774709,190.0279509,91.40483953,190.0854636,169.1215675,25.36856501,189.9898453,91.32253621,190.022319
189.7148629,153.555353,189.8096602,91.34647673,189.8673245,168.879967,25.12381822,189.7714541,91.26418796,189.8040135
189.4963203,153.335996,189.5913663,91.28832329,189.6491819,168.6383639,24.87906856,189.55306,91.20604956,189.5857047
189.2777748,153.1166377,189.3730691,91.23037845,189.4310357,168.3967582,24.63431605,189.3346627,91.14812025,189.3673928
189.0592266,152.8972783,189.1547686,91.17264147,189.212886,168.1551498,24.38956068,189.1162624,91.09039929,189.1490776
188.8406756,152.6779177,188.9364649,91.1151116,188.9947327,167.9135389,24.14480246,188.8978591,91.03288593,188.9307592
188.6221219,152.4585559,188.718158,91.0577881,188.7765759,167.6719253,23.90004139,188.6794527,90.97557942,188.7124375
188.4035654,152.239193,188.4998479,91.00067023,188.5584155,167.4303092,23.65527749,188.4610433,90.91847902,188.4941127
188.1850062,152.0198289,188.2815345,90.94375724,188.3402517,167.1886904,23.41051076,188.2426308,90.86158397,188.2757847
187.9664442,151.8004637,188.0632179,90.8870484,188.1220843,166.9470691,23.1657412,188.0242153,90.80489356,188.0574535
187.766234,151.5994517,187.8632525,90.83538859,187.9222678,166.7237997,22.93932324,187.8241513,90.75323987,187.8574735
187.822983,151.6554005,187.9202459,90.89106343,187.9794098,166.7574896,22.96986444,187.8810462,90.80863863,187.9144523
187.8797293,151.7113482,187.977236,90.94673772,188.0365483,166.791177,23.00040282,187.937938,90.86403736,187.971428
187.9364728,151.7672948,188.034223,91.00241144,188.0936834,166.8248618,23.0309384,187.9948269,90.91943607,188.0284005
187.9932137,151.8232402,188.0912068,91.05808461,188.1508149,166.8585441,23.06147118,188.0517128,90.97483475,188.0853698
188.0499518,151.8791844,188.1481874,91.11375721,188.207943,166.8922239,23.09200117,188.1085957,91.03023341,188.142336
188.1066873,151.9351275,188.2051649,91.16942925,188.2650676,166.9259011,23.12252837,188.1654756,91.08563203,188.199299
188.16342,151.9910695,188.2621391,91.22510074,188.3221887,166.9595758,23.15305278,188.2223526,91.14103063,188.2562589
188.2201501,152.0470103,188.3191103,91.28077167,188.3793064,166.993248,23.18357441,188.2792265,91.1964292,188.3132156
188.2768775,152.10295,188.3760782,91.33644205,188.4364207,167.0269177,23.21409328,188.3360975,91.25182775,188.3701692
188.3336022,152.1588885,188.433043,91.39211187,188.4935315,167.0605849,23.24460937,188.3929656,91.30722626,188.4271197
188.1808945,152.0053962,188.2805749,91.35269084,188.3412091,166.8848199,23.06569295,188.2404009,91.26778915,188.2746374
187.9453863,151.7691049,188.0453059,91.29018141,188.1060855,166.6262545,22.80397596,188.0050355,91.20532646,188.0393541
187.7098755,151.5328125,187.8100337,91.22790483,187.8709585,166.3676867,22.54225623,187.7696671,91.14309696,187.8040677
187.474362,151.296519,187.5747584,91.1658602,187.6358281,166.1091164,22.28053375,187.5342959,91.08109977,187.5687782
187.2388458,151.0602243,187.33948,91.10404668,187.4006942,165.8505437,22.01880852,187.2989216,91.01933402,187.3334856
187.003327,150.8239285,187.1041984,91.0424634,187.165557,165.5919685,21.75708056,187.0635445,90.95779886,187.09819
186.7678056,150.5876316,186.8689138,90.98110949,186.9304164,165.3333908,21.49534987,186.8281644,90.89649342,186.8628912
186.5322815,150.3513336,186.6336261,90.91998411,186.6952723,165.0748108,21.23361646,186.5927814,90.83541683,186.6275894
186.2967548,150.1150345,186.3983352,90.85908641,186.460125,164.8162282,20.97188033,186.3573955,90.77456826,186.3922845
186.0612255,149.8787343,186.1630413,90.79841552,186.2249742,164.5576433,20.71014148,186.1220068,90.71394685,186.1569766
185.8256935,149.6424329,185.9277443,90.73797062,185.9898201,164.2990559,20.44839992,185.8866151,90.65355174,185.9216656
185.590159,149.4061305,185.6924442,90.67775085,185.7546626,164.0404662,20.18665566,185.6512205,90.5933821,185.6863515
185.3546218,149.1698269,185.4571411,90.61775537,185.5195017,163.781874,19.9249087,185.415823,90.53343708,185.4510345
185.1385639,148.9530041,185.2413167,90.56286393,185.3038194,163.5427613,19.68264088,185.1999045,90.47858311,185.2351962
185.1952491,149.0089259,185.298235,90.61852557,185.3608794,163.5763918,19.7131161,185.2567289,90.53398123,185.2921006
185.2519316,149.0648466,185.3551502,90.67418667,185.4179361,163.6100201,19.74358864,185.3135504,90.58937933,185.3490019
185.3086117,149.1207662,185.4120624,90.72984723,185.4749895,163.6436459,19.7740585,185.370369,90.64477739,185.4059003
185.3652891,149.1766846,185.4689715,90.78550726,185.5320396,163.6772694,19.80452568,185.4271848,90.70017543,185.4627957
185.4219639,149.2326021,185.5258777,90.84116675,185.5890863,163.7108905,19.8349902,185.4839977,90.75557345,185.519688
185.4786362,149.2885184,185.5827807,90.89682572,185.6461298,163.7445092,19.86545206,185.5408077,90.81097144,185.5765773
185.5353059,149.3444336,185.6396808,90.95248414,185.7031699,163.7781256,19.89591126,185.597615,90.8663694,185.6334637
185.591973,149.4003477,185.6965778,91.00814204,185.7602068,163.8117397,19.92636781,185.6544194,90.92176734,185.690347
185.6486376,149.4562608,185.7534719,91.06379941,185.8172403,163.8453514,19.95682171,185.7112209,90.97716525,185.7472274
185.7052997,149.5121728,185.8103629,91.11945625,185.8742706,163.8789608,19.98727297,185.7680197,91.03256314,185.8041048
185.6594522,149.4655767,185.764744,91.12039574,185.8287907,163.8100609,19.91521465,185.7223087,91.0333955,185.7584723
185.5696707,149.375048,185.6751906,91.1034273,185.739376,163.6972272,19.79922216,185.6326633,91.01637021,185.6689052
185.4798866,149.2845183,185.5856341,91.08649756,185.649958,163.5843912,19.68322704,185.5430152,90.99938424,185.5793353
185.3901,149.1939875,185.4960747,91.06960643,185.5605367,163.4715528,19.5672293,185.4533642,90.98243751,185.4897623
185.3003108,149.1034556,185.4065123,91.05275381,185.4711122,163.3587122,19.45122895,185.3637104,90.96552992,185.4001864
185.2105191,149.0129226,185.316947,91.03593963,185.3816845,163.2458693,19.33522598,185.2740539,90.94866138,185.3106076
185.120725,148.9223886,185.2273787,91.01916378,185.2922535,163.1330241,19.21922041,185.1843945,90.93183182,185.2210258
185.0309283,148.8318535,185.1378074,91.00242619,185.2028193,163.0201766,19.10321224,185.0947324,90.91504112,185.1314411
184.9411291,148.7413173,185.0482332,90.98572677,185.1133819,162.9073269,18.98720147,185.0050675,90.89828921,185.0418535
184.8513273,148.6507801,184.958656,90.96906543,185.0239413,162.7944749,18.87118811,184.9153999,90.88157599,184.9522629
184.7615231,148.5602418,184.8690759,90.95244208,184.9344974,162.6816206,18.75517217,184.8257294,90.86490138,184.8626695
184.6717164,148.4697025,184.7794928,90.93585663,184.8450504,162.5687641,18.63915364,184.7360563,90.84826529,184.7730731
184.5819072,148.3791621,184.6899068,90.91930901,184.7556001,162.4559053,18.52313254,184.6463803,90.83166762,184.6834738
184.5042988,148.3008238,184.6125211,90.90748283,184.6783499,162.3552476,18.41931208,184.5689049,90.81977886,184.6060749
184.5609231,148.3567198,184.6693678,90.96313186,184.7353317,162.3888228,18.44972432,184.6256619,90.87517636,184.6629083
184.617545,148.4126147,184.7262116,91.01878037,184.7923104,162.4223959,18.48013401,184.6824163,90.93057385,184.7197388
184.6741643,148.4685086,184.7830524,91.07442838,184.8492859,162.4559667,18.51054113,184.7391679,90.9859713,184.7765665
184.7307813,148.5244015,184.8398904,91.13007587,184.9062583,162.4895354,18.54094571,184.7959168,91.04136873,184.8333913
184.7873957,148.5802933,184.8967254,91.18572285,184.9632275,162.5231018,18.57134774,184.8526629,91.09676614,184.8902132
184.8440077,148.636184,184.9535576,91.24136932,185.0201935,162.556666,18.60174723,184.9094064,91.15216352,184.9470323
184.9006173,148.6920737,185.0103869,91.29701529,185.0771564,162.590228,18.63214419,184.9661471,91.20756088,185.0038485
184.9572244,148.7479624,185.0672133,91.35266075,185.1341162,162.6237879,18.66253861,185.0228851,91.26295821,185.0606618
185.0138291,148.80385,185.1240368,91.4083057,185.1910728,162.6573456,18.6929305,185.0796205,91.31835552,185.1174723
185.0704313,148.8597367,185.1808575,91.46395015,185.2480263,162.6909011,18.72331988,185.1363531,91.37375281,185.17428
184.9263622,148.7149533,185.0370064,91.42708727,185.1043077,162.5237855,18.55303784,184.9924142,91.33690593,185.0304159
184.6892978,148.4771761,184.8001595,91.36391616,184.8675932,162.2636749,18.28976038,184.7554797,91.27382633,184.7935561
184.4522309,148.2393978,184.5633098,91.30098111,184.6308755,162.0035621,18.02648041,184.5185425,91.21098293,184.5566935
184.2151617,148.0016185,184.3264573,91.23828125,184.3941547,161.7434472,17.76319795,184.2816026,91.14837485,184.319828
183.97809,147.7638381,184.0896019,91.17581569,184.1574309,161.4833302,17.49991298,184.0446601,91.08600121,184.0829598
183.7410159,147.5260568,183.8527437,91.11358356,183.9207039,161.223211,17.23662552,183.8077148,91.02386112,183.8460887
183.5039394,147.2882744,183.6158827,91.05158399,183.6839739,160.9630896,16.97333558,183.570767,90.96195372,183.6092148
183.2668605,147.050491,183.3790188,90.9898161,183.4472408,160.7029662,16.71004315,183.3338165,90.90027813,183.3723382
183.0297793,146.8127066,183.1421521,90.92827902,183.2105046,160.4428407,16.44674825,183.0968633,90.83883348,183.1354587
182.7926956,146.5749212,182.9052826,90.86697191,182.9737653,160.182713,16.18345087,182.8599075,90.77761892,182.8985765
182.5556096,146.3371348,182.6684104,90.80589388,182.737023,159.9225832,15.92015103,182.6229491,90.71663357,182.6616914
182.3185211,146.0993473,182.4315353,90.7450441,182.5002776,159.6624514,15.65684872,182.3859881,90.65587658,182.4248037
182.0814303,145.8615589,182.1946574,90.68442169,182.2635292,159.4023174,15.39354395,182.1490244,90.59534709,182.1879131
181.8737033,145.6531356,181.9871429,90.63146904,182.0561439,159.1715476,15.15960291,181.9414243,90.54246608,181.9803859
181.9302696,145.709007,182.0439213,90.68710604,182.1130512,159.2050713,15.18995504,181.9981172,90.597863,182.0371517
181.9868335,145.7648773,182.1006968,90.74274254,182.1699555,159.2385929,15.22030473,182.0548074,90.6532599,182.0939146
182.0433951,145.8207467,182.1574696,90.79837855,182.2268567,159.2721125,15.25065199,182.1114951,90.70865678,182.1506749
182.0999543,145.876615,182.2142397,90.85401408,182.283755,159.30563,15.2809968,182.1681802,90.76405363,182.2074324
182.1565111,145.9324824,182.271007,90.90964912,182.3406502,159.3391454,15.31133919,182.2248627,90.81945045,182.2641871
182.2130657,145.9883487,182.3277715,90.96528367,182.3975424,159.3726588,15.34167915,182.2815426,90.87484725,182.3209391
182.2696178,146.0442141,182.3845333,91.02091774,182.4544316,159.4061702,15.37201669,182.3382199,90.93024403,182.3776884
182.3261677,146.1000785,182.4412923,91.07655133,182.5113178,159.4396795,15.40235181,182.3948947,90.98564079,182.434435
182.3827152,146.1559419,182.4980486,91.13218443,182.5682011,159.4731868,15.43268453,182.4515668,91.04103752,182.4911789
182.4392604,146.2118043,182.5548021,91.18781705,182.6250813,159.5066921,15.46301483,182.5082364,91.09643423,182.54792
182.3376088,146.1094712,182.4533585,91.16629103,182.5237641,159.3820008,15.33514823,182.4067089,91.07489668,182.4464639
182.1626452,145.9338275,182.2786024,91.12082927,182.3491342,159.1839979,15.13396957,182.2318693,91.02949354,182.2716955
181.9876793,145.7581828,182.1038436,91.07551308,182.1745013,158.9859929,14.93278852,182.057027,90.98423625,182.0969244
183.8127111,147.5825371,183.9290822,91.03034201,184.5305282,160.787986,16.73160509,183.8821822,90.93912434,183.9221506
185.6377406,149.4068905,185.754318,90.98531562,191.6692539,162.5899771,18.53041932,185.7073349,90.89415738,185.7473742
187.4627679,150.5812641,187.5795512,90.94043345,191.6707176,164.3919663,20.32923121,187.5324852,90.8493349,187.5725951
189.2877929,150.4056156,189.4047817,90.89569504,191.4960989,166.1939535,22.12804078,189.3576329,90.80465643,189.3978134
191.1128156,150.2299662,191.2300096,90.85109989,191.3214773,167.9959388,23.92684798,191.1827781,90.76012149,191.2230291
191.556423,150.2793193,191.6241884,90.80664753,191.3997788,168.5980916,24.52582238,191.5968823,90.7157296,191.6201532
191.3814437,150.1036679,191.4494141,90.76233752,191.2251512,168.4000729,24.32462485,191.555482,90.6714803,191.4453666
191.2064621,149.9280155,191.2746371,90.71816939,191.0505206,168.2020523,24.12342497,191.380639,90.62737315,191.2705774
191.0314782,149.7523622,191.0998574,90.67414269,190.875887,168.0040296,23.92222274,191.2057936,90.58340768,191.0957856
190.8564921,149.5767079,190.9250751,90.63025697,190.7012505,167.8060051,23.72101816,191.0309455,90.53958343,190.9209911
190.7046541,149.4242031,190.7734404,90.59340963,190.5497615,167.631129,23.54296165,190.8792454,90.50277759,190.7693444
190.7611676,149.4800511,190.8301569,90.64903525,190.6066232,167.6646047,23.57325655,190.9358965,90.55817407,190.8260487
190.8176788,149.5358981,190.8868707,90.70466039,190.663482,167.6980785,23.60354912,190.992545,90.61357052,190.8827505
191.5512479,150.3537441,191.6181806,90.76028507,191.4823379,168.4935504,24.39583936,191.5966144,90.66896694,191.6141949
191.5508914,150.4095892,191.6177044,90.81590929,191.5391908,168.5270203,24.42612727,191.5967611,90.72436335,191.6137258
191.5504075,150.4654334,191.617091,90.87153304,191.5960409,168.5604884,24.45641287,191.5961858,90.77975973,191.6131202
191.5499251,150.5212766,191.6164795,90.92715633,191.652888,168.5939545,24.48669614,191.5956148,90.83515608,191.6125164
191.5494437,150.5771188,191.6158692,90.98277915,191.6622148,168.6274187,24.51697711,191.5950449,90.89055242,191.6119138
